,old_request_domains,new_request_domains
5395,um.simpli.fi,ups.analytics.yahoo.com
5396,um.simpli.fi,sync.bfmio.com
5397,um.simpli.fi,stags.bluekai.com
5398,um.simpli.fi,bcp.crwdcntrl.net
5399,um.simpli.fi,ce.lijit.com
5400,um.simpli.fi,idsync.rlcdn.com
5401,um.simpli.fi,sync.search.spotxchange.com
5402,um.simpli.fi,ib.adnxs.com
5403,um.simpli.fi,pixel.rubiconproject.com
5404,um.simpli.fi,us-u.openx.net
5405,um.simpli.fi,pixel.tapad.com
5406,um.simpli.fi,sync.intentiq.com
5407,um.simpli.fi,aa.agkn.com
5408,cm.g.doubleclick.net,cm.g.doubleclick.net
5409,um.simpli.fi,eb2.3lift.com
5410,um.simpli.fi,simplifi.partners.tremorhub.com
5411,u.openx.net,u.openx.net
5412,u.openx.net,ids.ad.gt
5413,www.googleadservices.com,googleads.g.doubleclick.net
5414,googleads.g.doubleclick.net,www.google.com
5415,allrecipes.com,www.allrecipes.com
5416,c.amazon-adsystem.com,
5417,fei.pro-market.net,fei.pro-market.net
5418,googleads.g.doubleclick.net,www.google.com
5419,cm.everesttech.net,dpm.demdex.net
5420,match.prod.bidr.io,match.prod.bidr.io
5421,cm.g.doubleclick.net,um.simpli.fi
5422,loadm.exelator.com,loadm.exelator.com
5423,idsync.rlcdn.com,idsync.rlcdn.com
5424,ce.lijit.com,ce.lijit.com
5425,ups.analytics.yahoo.com,ups.analytics.yahoo.com
5426,ib.adnxs.com,ib.adnxs.com
5427,sync.search.spotxchange.com,sync.search.spotxchange.com
5428,bcp.crwdcntrl.net,bcp.crwdcntrl.net
5429,px.ads.linkedin.com,px.ads.linkedin.com
5430,idsync.rlcdn.com,pippio.com
5431,dpm.demdex.net,dpm.demdex.net
5432,ib.adnxs.com,ib.adnxs.com
5433,match.prod.bidr.io,ids.ad.gt
5434,pippio.com,cm.g.doubleclick.net
5435,app.cloverly-ecommerce.com,app.cloverly-ecommerce.com
5436,cm.g.doubleclick.net,pippio.com
5437,pippio.com,tag.apxlv.com
5438,ids.ad.gt,cm.g.doubleclick.net
5439,ib.adnxs.com,ib.adnxs.com
5440,www.google.com,googleads.g.doubleclick.net
5441,pixel.tapad.com,pixel.tapad.com
5442,us-u.openx.net,us-u.openx.net
5443,aa.agkn.com,d.agkn.com
5444,sync.intentiq.com,sync1.intentiq.com
5445,eb2.3lift.com,eb2.3lift.com
5446,cm.g.doubleclick.net,cm.g.doubleclick.net
5447,cm.g.doubleclick.net,cm.g.doubleclick.net
5448,image2.pubmatic.com,image2.pubmatic.com
5449,sync.mathtag.com,ids.ad.gt
5450,secure.adnxs.com,secure.adnxs.com
5451,pippio.com,cm.g.doubleclick.net
5452,px.ads.linkedin.com,px.ads.linkedin.com
5453,sync.smartadserver.com,sync.smartadserver.com
5454,panamaamerica.com.pa,www.panamaamerica.com.pa
5455,secure.adnxs.com,ids.ad.gt
5456,idsync.rlcdn.com,idsync.rlcdn.com
5457,cm.g.doubleclick.net,ids.ad.gt
5458,cm.g.doubleclick.net,pippio.com
5459,cm.g.doubleclick.net,ids.ad.gt
5460,imgur.com,i.imgur.com
5461,imgur.com,i.imgur.com
5462,d.agkn.com,um.simpli.fi
5463,tag.apxlv.com,deviceid.trueleadid.com
5464,idsync.rlcdn.com,pippio.com
5465,pippio.com,tag.apxlv.com
5466,deviceid.trueleadid.com,tag.apxlv.com
5467,pippio.com,cm.g.doubleclick.net
5468,tag.apxlv.com,deviceid.trueleadid.com
5469,tag.apxlv.com,tag.cogocast.net
5470,cm.g.doubleclick.net,pippio.com
5471,pippio.com,tag.apxlv.com
5472,tag.apxlv.com,deviceid.trueleadid.com
5473,deviceid.trueleadid.com,tag.apxlv.com
5474,deviceid.trueleadid.com,tag.apxlv.com
5475,tag.apxlv.com,tag.cogocast.net
5476,tag.apxlv.com,tag.cogocast.net
5477,tag.cogocast.net,gpush.cogocast.net
5478,tag.cogocast.net,gpush.cogocast.net
5479,gpush.cogocast.net,cm.g.doubleclick.net
5480,gpush.cogocast.net,cm.g.doubleclick.net
5481,sync.search.spotxchange.com,sync.search.spotxchange.com
5482,sync.search.spotxchange.com,sync.search.spotxchange.com
5483,cm.g.doubleclick.net,cm.g.doubleclick.net
5484,cm.g.doubleclick.net,cm.g.doubleclick.net
5485,cm.g.doubleclick.net,gpush.cogocast.net
5486,cm.g.doubleclick.net,gpush.cogocast.net
5487,gpush.cogocast.net,tag.cogocast.net
5488,gpush.cogocast.net,tag.cogocast.net
5489,tag.cogocast.net,tag.apxlv.com
5490,tag.cogocast.net,tag.apxlv.com
5491,c.amazon-adsystem.com,
5492,www.wired.com,www.wired.com
5493,c.amazon-adsystem.com,
5494,cms.quantserve.com,sync.taboola.com
5495,x.bidswitch.net,x.bidswitch.net
5496,ups.analytics.yahoo.com,ups.analytics.yahoo.com
5497,cm.g.doubleclick.net,cm.g.doubleclick.net
5498,pixel.mathtag.com,sync.navdmp.com
5499,tag.cogocast.net,gpush.cogocast.net
5500,cms.analytics.yahoo.com,sync.navdmp.com
5501,cm.g.doubleclick.net,sync2.navdmp.com
5502,creativecdn.com,creativecdn.com
5503,doi.org,www.doi.org
5504,gpush.cogocast.net,cm.g.doubleclick.net
5505,cm.g.doubleclick.net,cm.g.doubleclick.net
5506,match.adsrvr.org,match.adsrvr.org
5507,cm.g.doubleclick.net,gpush.cogocast.net
5508,gpush.cogocast.net,tag.cogocast.net
5509,taboola-supply-partners.tremorhub.com,sync-t1.taboola.com
5510,tag.cogocast.net,tag.apxlv.com
5511,screechadulthood.com,chaturbate.com
5512,ups.analytics.yahoo.com,ups.analytics.yahoo.com
5513,bh.contextweb.com,cm.g.doubleclick.net
5514,bh.contextweb.com,cm.g.doubleclick.net
5515,cm.g.doubleclick.net,cm.g.doubleclick.net
5516,cm.g.doubleclick.net,cm.g.doubleclick.net
5517,secure-assets.rubiconproject.com,eus.rubiconproject.com
5518,secure-assets.rubiconproject.com,eus.rubiconproject.com
5519,creativecdn.com,creativecdn.com
5520,ups.analytics.yahoo.com,ups.analytics.yahoo.com
5521,us-u.openx.net,us-u.openx.net
5522,us-u.openx.net,sync-t1.taboola.com
5523,cs.emxdgt.com,ib.adnxs.com
5524,sync.technoratimedia.com,sync.taboola.com
5525,ad.360yield.com,ad.360yield.com
5526,ib.adnxs.com,ib.adnxs.com
5527,ib.adnxs.com,cs.emxdgt.com
5528,ssum.casalemedia.com,ssum.casalemedia.com
5529,www.doi.org,www.doi.org
5530,pixel.rubiconproject.com,trc.taboola.com
5531,sync.intentiq.com,sync1.intentiq.com
5532,x.bidswitch.net,x.bidswitch.net
5533,ssum-sec.casalemedia.com,ssum-sec.casalemedia.com
5534,taboola-d.openx.net,taboola-d.openx.net
5535,taboola-d.openx.net,taboola-d.openx.net
5536,sync.search.spotxchange.com,sync.search.spotxchange.com
5537,match.adsrvr.org,match.adsrvr.org
5538,taboola-supply-partners.tremorhub.com,sync-t1.taboola.com
5539,www.doi.org,www.doi.org
5540,cs.emxdgt.com,ib.adnxs.com
5541,us-u.openx.net,us-u.openx.net
5542,ups.analytics.yahoo.com,ups.analytics.yahoo.com
5543,sync.technoratimedia.com,sync.taboola.com
5544,ad.360yield.com,ad.360yield.com
5545,ib.adnxs.com,ib.adnxs.com
5546,ib.adnxs.com,cs.emxdgt.com
5547,us-u.openx.net,sync-t1.taboola.com
5548,sync.technoratimedia.com,sync.taboola.com
5549,fw.adsafeprotected.com,static.adsafeprotected.com
5550,fw.adsafeprotected.com,static.adsafeprotected.com
5551,sync.richaudience.com,sync.richaudience.com
5552,match.adsrvr.org,match.adsrvr.org
5553,match.adsrvr.org,match.adsrvr.org
5554,www.doi.org,www.doi.org
5555,cms.quantserve.com,sync.taboola.com
5556,x.bidswitch.net,x.bidswitch.net
5557,creativecdn.com,creativecdn.com
5558,ib.adnxs.com,ib.adnxs.com
5559,ib.adnxs.com,sync-t1.taboola.com
5560,ashynight.com,ashynight.com
5561,ib.adnxs.com,ib.adnxs.com
5562,ib.adnxs.com,ib.adnxs.com
5563,bh.contextweb.com,rtb-csync.smartadserver.com
5564,storefront.cdn.pxu.co,apps-uso.netlify.app
5565,sync.1rx.io,sync.1rx.io
5566,sync.mathtag.com,pixel.tapad.com
5567,sync.1rx.io,sync.1rx.io
5568,px.ads.linkedin.com,px.ads.linkedin.com
5569,pixel.tapad.com,pixel.tapad.com
5570,sync.1rx.io,rtb-csync.smartadserver.com
5571,sync.1rx.io,trc.taboola.com
5572,sync.bfmio.com,match.adsrvr.org
5573,um.simpli.fi,eb2.3lift.com
5574,um.simpli.fi,simplifi.partners.tremorhub.com
5575,um.simpli.fi,pixel.tapad.com
5576,um.simpli.fi,aa.agkn.com
5577,um.simpli.fi,sync.intentiq.com
5578,um.simpli.fi,image2.pubmatic.com
5579,um.simpli.fi,ads.stickyadstv.com
5580,um.simpli.fi,fei.pro-market.net
5581,um.simpli.fi,loadm.exelator.com
5582,um.simpli.fi,ups.analytics.yahoo.com
5583,um.simpli.fi,sync.bfmio.com
5584,um.simpli.fi,stags.bluekai.com
5585,um.simpli.fi,bcp.crwdcntrl.net
5586,um.simpli.fi,ce.lijit.com
5587,um.simpli.fi,idsync.rlcdn.com
5588,um.simpli.fi,sync.search.spotxchange.com
5589,um.simpli.fi,ib.adnxs.com
5590,um.simpli.fi,pixel.rubiconproject.com
5591,um.simpli.fi,us-u.openx.net
5592,www.googleadservices.com,googleads.g.doubleclick.net
5593,cm.g.doubleclick.net,cm.g.doubleclick.net
5594,match.adsrvr.org,match.adsrvr.org
5595,loadm.exelator.com,loadm.exelator.com
5596,aa.agkn.com,d.agkn.com
5597,fei.pro-market.net,fei.pro-market.net
5598,sync.search.spotxchange.com,sync.search.spotxchange.com
5599,pixel.tapad.com,pixel.tapad.com
5600,ce.lijit.com,ce.lijit.com
5601,bcp.crwdcntrl.net,bcp.crwdcntrl.net
5602,googleads.g.doubleclick.net,www.google.com
5603,ib.adnxs.com,ib.adnxs.com
5604,cm.g.doubleclick.net,um.simpli.fi
5605,eb2.3lift.com,eb2.3lift.com
5606,idsync.rlcdn.com,idsync.rlcdn.com
5607,us-u.openx.net,us-u.openx.net
5608,sync.intentiq.com,sync1.intentiq.com
5609,ups.analytics.yahoo.com,ups.analytics.yahoo.com
5610,d.agkn.com,um.simpli.fi
5611,idsync.rlcdn.com,idsync.rlcdn.com
5612,idsync.rlcdn.com,pippio.com
5613,idsync.rlcdn.com,pippio.com
5614,pippio.com,cm.g.doubleclick.net
5615,cm.g.doubleclick.net,pippio.com
5616,pippio.com,tag.apxlv.com
5617,tag.apxlv.com,deviceid.trueleadid.com
5618,ssum-sec.casalemedia.com,ssum-sec.casalemedia.com
5619,sb.scorecardresearch.com,sb.scorecardresearch.com
5620,secure-assets.rubiconproject.com,eus.rubiconproject.com
5621,ups.analytics.yahoo.com,ups.analytics.yahoo.com
5622,cs.emxdgt.com,ib.adnxs.com
5623,ib.adnxs.com,ib.adnxs.com
5624,deviceid.trueleadid.com,tag.apxlv.com
5625,ib.adnxs.com,cs.emxdgt.com
5626,pixel.rubiconproject.com,trc.taboola.com
5627,tag.apxlv.com,tag.cogocast.net
5628,ib.adnxs.com,ib.adnxs.com
5629,ib.adnxs.com,sync-t1.taboola.com
5630,rp.liadm.com,rp.liadm.com
5631,tag.cogocast.net,gpush.cogocast.net
5632,bh.contextweb.com,cm.g.doubleclick.net
5633,ups.analytics.yahoo.com,ups.analytics.yahoo.com
5634,cm.g.doubleclick.net,cm.g.doubleclick.net
5635,ssum.casalemedia.com,ssum.casalemedia.com
5636,gpush.cogocast.net,cm.g.doubleclick.net
5637,sync.1rx.io,sync.1rx.io
5638,cm.g.doubleclick.net,cm.g.doubleclick.net
5639,cm.g.doubleclick.net,gpush.cogocast.net
5640,gpush.cogocast.net,tag.cogocast.net
5641,pixel-sync.sitescout.com,pixel-sync.sitescout.com
5642,sync.1rx.io,sync.1rx.io
5643,sync.1rx.io,sync.1rx.io
5644,s.ad.smaato.net,sync.taboola.com
5645,s.ad.smaato.net,sync.taboola.com
5646,match.adsrvr.org,match.adsrvr.org
5647,x.dlx.addthis.com,x.dlx.addthis.com
5648,dpm.demdex.net,dpm.demdex.net
5649,tag.cogocast.net,tag.apxlv.com
5650,mid.rkdms.com,i.liadm.com
5651,i.liadm.com,i.liadm.com
5652,b1sync.zemanta.com,i.liadm.com
5653,i.liadm.com,x.bidswitch.net
5654,sync.1rx.io,sync.taboola.com
5655,i.liadm.com,i.liadm.com
5656,x.bidswitch.net,x.bidswitch.net
5657,i.liadm.com,i6.liadm.com
5658,sync.1rx.io,sync.taboola.com
5659,cm.g.doubleclick.net,cm.g.doubleclick.net
5660,bh.contextweb.com,sync.taboola.com
5661,idsync.rlcdn.com,idsync.rlcdn.com
5662,sync.1rx.io,trc.taboola.com
5663,ml314.com,idsync.rlcdn.com
5664,sync.intentiq.com,sync1.intentiq.com
5665,bttrack.com,sync.taboola.com
5666,creativecdn.com,creativecdn.com
5667,aa.agkn.com,d.agkn.com
5668,loadm.exelator.com,loadm.exelator.com
5669,www.storygize.net,www.storygize.net
5670,pixel.advertising.com,pixel.advertising.com
5671,sync.go.sonobi.com,sync.taboola.com
5672,sync.crwdcntrl.net,sync.crwdcntrl.net
5673,dsum-sec.casalemedia.com,dsum-sec.casalemedia.com
5674,ads.betweendigital.com,ads.betweendigital.com
5675,usermatch.krxd.net,beacon.krxd.net
5676,i.liadm.com,i.liadm.com
5677,i.liadm.com,i.liadm.com
5678,idsync.rlcdn.com,pippio.com
5679,idsync.rlcdn.com,ml314.com
5680,cm.g.doubleclick.net,sync.taboola.com
5681,sync.search.spotxchange.com,sync.search.spotxchange.com
5682,cms.quantserve.com,sync.taboola.com
5683,x.bidswitch.net,x.bidswitch.net
5684,sync.search.spotxchange.com,sync.search.spotxchange.com
5685,d.agkn.com,trc.taboola.com
5686,match.adsrvr.org,match.adsrvr.org
5687,taboola-supply-partners.tremorhub.com,sync-t1.taboola.com
5688,i.liadm.com,i6.liadm.com
5689,tagger.opecloud.com,tagger.opecloud.com
5690,freecasia-my.sharepoint.com,freecasia-my.sharepoint.com
5691,sync.search.spotxchange.com,sync.search.spotxchange.com
5692,freecasia-my.sharepoint.com,freecasia-my.sharepoint.com
5693,freecasia-my.sharepoint.com,login.windows.net
5694,i.liadm.com,i.liadm.com
5695,us-u.openx.net,us-u.openx.net
5696,sync.search.spotxchange.com,sync.search.spotxchange.com
5697,sync.technoratimedia.com,sync.taboola.com
5698,ad.360yield.com,ad.360yield.com
5699,rtb.mfadsrvr.com,rtb.mfadsrvr.com
5700,rtb.mfadsrvr.com,rtb.mfadsrvr.com
5701,rtd-tm.everesttech.net,rtd-tm.everesttech.net
5702,rtd-tm.everesttech.net,rtd-tm.everesttech.net
5703,login.windows.net,login.microsoftonline.com
5704,cms.quantserve.com,sync.taboola.com
5705,www.google.com,googleads.g.doubleclick.net
5706,sync.search.spotxchange.com,sync.search.spotxchange.com
5707,i.liadm.com,i.liadm.com
5708,taboola-supply-partners.tremorhub.com,sync-t1.taboola.com
5709,us-u.openx.net,sync-t1.taboola.com
5710,match.adsrvr.org,match.adsrvr.org
5711,secure-assets.rubiconproject.com,eus.rubiconproject.com
5712,us-u.openx.net,us-u.openx.net
5713,secure-assets.rubiconproject.com,eus.rubiconproject.com
5714,sync.technoratimedia.com,sync.taboola.com
5715,ups.analytics.yahoo.com,ups.analytics.yahoo.com
5716,cs.emxdgt.com,ib.adnxs.com
5717,us-u.openx.net,us-u.openx.net
5718,creativecdn.com,creativecdn.com
5719,s.ad.smaato.net,sync.taboola.com
5720,storefront.cdn.pxu.co,apps-uso.netlify.app
5721,i.liadm.com,d.turn.com
5722,us-u.openx.net,sync-t1.taboola.com
5723,ib.adnxs.com,ib.adnxs.com
5724,us-u.openx.net,sync-t1.taboola.com
5725,www.google.com,googleads.g.doubleclick.net
5726,ib.adnxs.com,cs.emxdgt.com
5727,d.turn.com,i.liadm.com
5728,sync.bfmio.com,match.adsrvr.org
5729,bttrack.com,sync.taboola.com
5730,pixel-sync.sitescout.com,pixel-sync.sitescout.com
5731,pixel.rubiconproject.com,trc.taboola.com
5732,sync.search.spotxchange.com,sync.search.spotxchange.com
5733,secure-assets.rubiconproject.com,eus.rubiconproject.com
5734,x.bidswitch.net,x.bidswitch.net
5735,bh.contextweb.com,cm.g.doubleclick.net
5736,bh.contextweb.com,cm.g.doubleclick.net
5737,bh.contextweb.com,rtb-csync.smartadserver.com
5738,match.adsrvr.org,match.adsrvr.org
5739,ssum.casalemedia.com,ssum.casalemedia.com
5740,ups.analytics.yahoo.com,ups.analytics.yahoo.com
5741,storefront.cdn.pxu.co,apps-uso.netlify.app
5742,secure.adnxs.com,secure.adnxs.com
5743,sync.technoratimedia.com,sync.taboola.com
5744,cs.emxdgt.com,ib.adnxs.com
5745,ad.360yield.com,ad.360yield.com
5746,csync.loopme.me,sync.taboola.com
5747,csync.loopme.me,sync.taboola.com
5748,i.liadm.com,i.liadm.com
5749,creativecdn.com,creativecdn.com
5750,id5-sync.com,id5-sync.com
5751,c1.adform.net,c1.adform.net
5752,pippio.com,cm.g.doubleclick.net
5753,id5-sync.com,id5-sync.com
5754,storefront.cdn.pxu.co,apps-uso.netlify.app
5755,cm.g.doubleclick.net,cm.g.doubleclick.net
5756,cm.g.doubleclick.net,cm.g.doubleclick.net
5757,ib.adnxs.com,ib.adnxs.com
5758,secure.adnxs.com,rtb-csync.smartadserver.com
5759,i.liadm.com,i.liadm.com
5760,cm.g.doubleclick.net,pippio.com
5761,sync.go.sonobi.com,sync.taboola.com
5762,bttrack.com,sync.taboola.com
5763,bh.contextweb.com,sync.taboola.com
5764,pixel-sync.sitescout.com,pixel-sync.sitescout.com
5765,ib.adnxs.com,cs.emxdgt.com
5766,bh.contextweb.com,sync.taboola.com
5767,i.liadm.com,i6.liadm.com
5768,pippio.com,tag.apxlv.com
5769,fw.adsafeprotected.com,static.adsafeprotected.com
5770,ssum-sec.casalemedia.com,ssum-sec.casalemedia.com
5771,ad.360yield.com,ad.360yield.com
5772,pixel.rubiconproject.com,trc.taboola.com
5773,sync.technoratimedia.com,sync.taboola.com
5774,bh.contextweb.com,cm.g.doubleclick.net
5775,tag.apxlv.com,deviceid.trueleadid.com
5776,cms.quantserve.com,sync.taboola.com
5777,storefront.cdn.pxu.co,apps-uso.netlify.app
5778,id5-sync.com,id5-sync.com
5779,ups.analytics.yahoo.com,ups.analytics.yahoo.com
5780,sync.go.sonobi.com,sync.taboola.com
5781,ib.adnxs.com,ib.adnxs.com
5782,s.ad.smaato.net,sync.taboola.com
5783,sync.bfmio.com,match.adsrvr.org
5784,cm.g.doubleclick.net,cm.g.doubleclick.net
5785,s.ad.smaato.net,rtb-csync.smartadserver.com
5786,ib.adnxs.com,sync-t1.taboola.com
5787,rtb-csync.smartadserver.com,aax-eu.amazon-adsystem.com
5788,secure.adnxs.com,secure.adnxs.com
5789,gu.dyntrk.com,gu.dyntrk.com
5790,id.rlcdn.com,id.rlcdn.com
5791,sync-tm.everesttech.net,sync-tm.everesttech.net
5792,deviceid.trueleadid.com,tag.apxlv.com
5793,demand.trafficroots.com,rtb-csync.smartadserver.com
5794,match.adsrvr.org,match.adsrvr.org
5795,www.google.com,googleads.g.doubleclick.net
5796,secure.adnxs.com,rtb-csync.smartadserver.com
5797,ib.adnxs.com,ib.adnxs.com
5798,gu.dyntrk.com,rtb-csync.smartadserver.com
5799,sync.1rx.io,sync.1rx.io
5800,tag.apxlv.com,tag.cogocast.net
5801,sync.1rx.io,sync.1rx.io
5802,aax-eu.amazon-adsystem.com,aax-eu.amazon-adsystem.com
5803,ib.adnxs.com,sync-t1.taboola.com
5804,sync.go.sonobi.com,sync.taboola.com
5805,sync.search.spotxchange.com,sync.search.spotxchange.com
5806,sync.search.spotxchange.com,sync.search.spotxchange.com
5807,match.adsrvr.org,match.adsrvr.org
5808,sync.1rx.io,trc.taboola.com
5809,sync.1rx.io,sync.taboola.com
5810,taboola-supply-partners.tremorhub.com,sync-t1.taboola.com
5811,tag.cogocast.net,gpush.cogocast.net
5812,www.facebook.com,www.facebook.com
5813,ssum.casalemedia.com,ssum.casalemedia.com
5814,us-u.openx.net,us-u.openx.net
5815,ad.360yield.com,ad.360yield.com
5816,gpush.cogocast.net,cm.g.doubleclick.net
5817,msitfkf.sharepoint.com,msitfkf.sharepoint.com
5818,msitfkf.sharepoint.com,msitfkf.sharepoint.com
5819,msitfkf.sharepoint.com,login.windows.net
5820,login.windows.net,login.microsoftonline.com
5821,hallasan.co.kr,hallasan.co.kr
5822,googleads.g.doubleclick.net,googleads.g.doubleclick.net
5823,mc.yandex.com,mc.yandex.com
5824,www.google.com,googleads.g.doubleclick.net
5825,www.google.com,googleads.g.doubleclick.net
5826,www.google.com,googleads.g.doubleclick.net
5827,www.google.com,googleads.g.doubleclick.net
5828,www.google.com,googleads.g.doubleclick.net
5829,googleads.g.doubleclick.net,googleads.g.doubleclick.net
5830,dnp.co.jp,www.dnp.co.jp
5831,cs-cart.com,www.cs-cart.com
5832,mc.yandex.com,mc.yandex.com
5833,googleads.g.doubleclick.net,googleads.g.doubleclick.net
5834,googleads.g.doubleclick.net,googleads.g.doubleclick.net
5835,dpm.demdex.net,dpm.demdex.net
5836,www.google.com,www.gstatic.com
5837,mc.yandex.com,mc.yandex.com
5838,mc.yandex.com,mc.yandex.com
5839,shippingline.org,shippingline.org
5840,shippingline.org,www.shippingline.org
5841,mlsd.gov.sa,hrsd.gov.sa
5842,www.cs-cart.com,www.cs-cart.com
5843,www.google.com,googleads.g.doubleclick.net
5844,www.google.com,googleads.g.doubleclick.net
5845,googleads.g.doubleclick.net,googleads.g.doubleclick.net
5846,mc.yandex.com,mc.yandex.com
5847,mc.yandex.com,mc.yandex.com
5848,mc.yandex.com,mc.yandex.com
5849,www.ebayadservices.com,secureir.ebaystatic.com
5850,www.ebayadservices.com,secureir.ebaystatic.com
5851,mc.yandex.com,mc.yandex.com
5852,l.sharethis.com,l.sharethis.com
5853,dpm.demdex.net,dpm.demdex.net
5854,i.liadm.com,i.liadm.com
5855,i.liadm.com,i6.liadm.com
5856,compart.com,compart.com
5857,compart.com,compart.com
5858,dpm.demdex.net,dpm.demdex.net
5859,c.leadlab.click,c.leadlab.click
5860,www.google.com,googleads.g.doubleclick.net
5861,www.shippingline.org,perma.sg
5862,www.google.com,googleads.g.doubleclick.net
5863,www.google.com,googleads.g.doubleclick.net
5864,www.google.com,googleads.g.doubleclick.net
5865,www.google.com,googleads.g.doubleclick.net
5866,www.google.com,googleads.g.doubleclick.net
5867,www.google.com,googleads.g.doubleclick.net
5868,play.google.com,play.google.com
5869,fortnitetracker-com.videoplayerhub.com,btloader.com
5870,www.google.com,googleads.g.doubleclick.net
5871,www.google.com,googleads.g.doubleclick.net
5872,www.google.com,googleads.g.doubleclick.net
5873,www.google.com,googleads.g.doubleclick.net
5874,c.amazon-adsystem.com,
5875,prebid-match.dotomi.com,prebid-match.dotomi.com
